Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
afc71cc4-67a4-42ae-89f7-779d20c5810d,628652,API,Google,No,No,0,4.0,157,4.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
a14c46d9-af83-4234-93a5-265e3aa73b8a,612639,API,Google,No,No,1,4.0,926,4.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,,,,,No,Yes,SMS Sent
28ebc68b-83f7-4fb7-a874-1a2a7c84cde0,649203,API,Referral Sites,No,No,0,4.0,145,4.0,Converted to Lead,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Other Leads,Select,02.Medium,02.Medium,14.0,13.0,No,No,Modified
aacb019c-bcbc-4cf6-a71e-b2b93ad89bbf,596064,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,High in Relevance,No,No,Select,Mumbai,01.High,02.Medium,16.0,16.0,No,No,SMS Sent
548a5cc1-35ad-4fb6-b00c-42f5165d71d8,601959,Landing Page Submission,Direct Traffic,No,No,1,9.0,491,9.0,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
1b092982-ccc8-42f2-b1c8-2f3f9757b172,599192,Landing Page Submission,Organic Search,No,No,0,3.0,540,1.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Not Sure,No,No,Student of SomeSchool,Mumbai,,,,,No,Yes,Modified
0834be10-b119-48c5-9b16-df692dc02bbb,580876,API,Olark Chat,No,No,0,4.0,1540,1.33,Email Opened,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened
6067e464-c849-4443-862e-947b8ae44658,597708,Landing Page Submission,Direct Traffic,No,No,1,3.0,122,3.0,Email Opened,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
420d65de-5f10-4f94-beec-31434579ad8a,651443,API,Organic Search,No,No,1,5.0,1092,5.0,Had a Phone Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
d3c5bcb2-4131-4531-ab75-9a58d070ac1d,622413,Landing Page Submission,Direct Traffic,No,No,1,2.0,1520,2.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
1f9032cd-77f4-453c-b84b-edd1aea26b70,659720,API,Referral Sites,No,No,0,4.0,520,4.0,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,,No,No,Select,Mumbai,03.Low,02.Medium,10.0,15.0,No,No,Email Opened
913b7c82-8883-44f0-a7e1-be3196249df3,637927,API,Organic Search,No,No,1,1.0,1196,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15.0,16.0,No,No,Modified
493a4f87-31e8-47e2-9389-49c4500445a6,584248,Landing Page Submission,Organic Search,Yes,No,0,4.0,348,4.0,Email Bounced,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,Modified
40593f06-5bdb-440d-9a9e-402c7b2e14dc,579928,Landing Page Submission,Google,No,No,1,9.0,287,3.0,Page Visited on Website,India,Media and Advertising,Advertisements,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,19.0,No,No,Modified
1eaf1386-6400-497d-ad67-48062296a5b8,582437,API,Organic Search,No,No,1,5.0,726,5.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Select,01.High,02.Medium,16.0,16.0,No,No,Email Opened
39a3962f-3a8e-4c23-9ad6-8757c8c83788,588646,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Olark Chat Conversation
c15de152-c805-4340-8ade-c24cf60ab52a,594938,Landing Page Submission,Direct Traffic,No,No,0,2.0,90,2.0,SMS Sent,India,Media and Advertising,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
a50571c2-a35f-42e4-9cfb-0308c0c05e4a,652178,Landing Page Submission,Google,No,No,1,8.0,1335,8.0,Email Opened,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,Yes,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened
1af2e8bf-75c7-4a96-a337-c5d045057df3,637675,Landing Page Submission,Google,No,No,0,4.0,439,4.0,SMS Sent,India,International Business,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified
6b934d40-c14e-48ab-ac16-e1cc40538084,620635,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,328,1.0,Email Bounced,India,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Other Cities of Maharashtra,,,,,No,No,Modified
ca3efe55-eb64-457b-b626-4d138c00d83c,622642,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
3e625b3e-1ba7-47b3-a070-72b210bace47,598213,Landing Page Submission,Direct Traffic,No,No,0,1.0,273,1.0,Converted to Lead,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
1b8688ee-b0a3-4aa2-983e-fc5570d3671a,585870,API,Google,Yes,No,0,4.0,65,4.0,Unsubscribed,India,Operations Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,Unsubscribed
346f2288-e41d-42a0-9c1e-4f6d6c7e2075,583176,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Healthcare Management,Select,Other,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Other Leads,Other Cities,02.Medium,03.Low,15.0,11.0,No,No,Email Opened
c657640d-3fd9-4c3c-b79c-decdb2a6dcec,625676,Landing Page Submission,Direct Traffic,No,No,1,5.0,1149,5.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,,,,,No,Yes,SMS Sent
93296604-1ae7-469b-ab75-47d58a8a7181,590582,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
09504411-f6c7-42d3-ae27-b4823d7119b7,601726,Landing Page Submission,Organic Search,No,No,1,8.0,94,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
a3a534b4-6c28-4c22-85cf-83786af71fa1,655886,API,Referral Sites,No,No,0,11.0,366,3.67,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15.0,15.0,No,No,Modified
b3b2c6e7-2a26-412b-a091-888aaeb2997a,656356,Landing Page Submission,Google,No,No,1,9.0,1289,2.25,Email Opened,India,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,17.0,No,Yes,Email Opened
2004504c-f195-4d54-9df7-4cc40f03776e,590711,Landing Page Submission,Direct Traffic,No,No,1,4.0,1503,2.0,SMS Sent,India,Healthcare Management,Student of SomeSchool,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent
3abb7c77-1634-4083-9a9f-861068220611,660540,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
95dbe8a3-ee1c-4bc2-8d43-85a286fca3e2,590668,Landing Page Submission,Google,No,No,1,5.0,1280,5.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
de1726f7-3151-4d85-9480-28440094fea7,619537,Landing Page Submission,Google,No,No,1,6.0,1400,2.0,SMS Sent,India,Finance Management,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,No,SMS Sent
37465564-9752-4a25-adb0-8beeb99b7a95,633965,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
8ff83185-786d-43b9-8b66-d09eac3178ca,636208,Landing Page Submission,Direct Traffic,No,No,1,3.0,686,3.0,SMS Sent,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,14.0,No,Yes,SMS Sent
10b15480-d2ce-4595-931c-b3b9560aab16,588870,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,303,1.0,Email Bounced,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Mumbai,02.Medium,01.High,15.0,17.0,No,No,Email Bounced
ae644be7-6107-4e0f-8b98-7f9d3270bedc,587308,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,SMS Sent
b84c1734-5a68-414b-93c2-92114b11fbc9,626987,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Modified
465238b4-4158-496c-a870-696509b398ba,603461,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
e62981bf-bc61-4b02-8266-0d0a1f99da43,644881,API,Direct Traffic,No,No,0,20.0,1165,2.5,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Modified
17e0f1b0-9876-4514-9f50-f3dc2a7b38f3,592399,Landing Page Submission,Direct Traffic,No,No,0,2.0,133,2.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Other Cities,01.High,02.Medium,16.0,16.0,No,Yes,Email Opened
f8424752-73ca-49a4-998b-01c0defa0fe5,591812,API,Organic Search,Yes,No,0,2.0,261,2.0,Email Bounced,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
9a1a4075-11c3-4c69-9637-4dd24313ffc6,596113,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,143,2.0,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,03.Low,01.High,12.0,18.0,No,Yes,Page Visited on Website
9da4f6b8-be80-44ed-b7a9-72a034a1b13e,597161,Landing Page Submission,Google,No,No,0,2.0,543,2.0,Email Opened,India,Media and Advertising,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened
f1c45850-abfd-49c0-a74d-cd566f700af2,623349,Landing Page Submission,Google,No,No,1,6.0,320,3.0,Page Visited on Website,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Page Visited on Website
2e88fb29-7c02-4b8b-be4f-9acc5d879e7a,584098,API,Google,No,No,1,5.0,1670,1.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent
f7cd58b6-0b6e-4c06-b9f8-e33213171de0,606410,API,Direct Traffic,No,No,1,2.0,1279,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,SMS Sent
bdce952e-e8fd-4bbf-931b-41cdc0dea267,588631,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified
d8860a56-5e0b-4e8b-a2cd-dd9e7ecb2f56,605184,Landing Page Submission,Google,No,No,1,4.0,540,4.0,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
45317666-2f4d-4403-9f94-935c3208c100,581323,API,Olark Chat,No,No,1,0.0,0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Modified
cb7c271c-45c6-4fdd-a5a7-961842bb2011,614554,Landing Page Submission,Google,No,No,1,4.0,709,4.0,Page Visited on Website,India,Hospitality Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Other Leads,Mumbai,,,,,No,No,Modified
9c3273f4-62f6-4fb8-a4b9-895468f19a28,588449,Landing Page Submission,Google,No,No,0,4.0,1370,4.0,Email Opened,India,Operations Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,16.0,No,No,Email Opened
02566cad-fc8f-4672-84b1-421c06d2def1,604743,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,119,1.0,Email Bounced,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Modified
7ba67e28-daf2-4684-9e2c-64c04c50d40a,637062,Landing Page Submission,Organic Search,No,No,0,2.0,414,2.0,Converted to Lead,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14.0,14.0,No,Yes,Modified
3fe0ab94-06ff-45a4-a13a-c3e061d7a562,603514,API,Google,Yes,No,0,2.0,394,2.0,Unsubscribed,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Unsubscribed
96a1ce4b-069e-482d-9408-6124fb4cfbf6,613966,Landing Page Submission,Direct Traffic,No,No,0,1.0,260,1.0,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,,No,No,Select,Mumbai,,,,,No,Yes,Modified
41969c2a-eb95-4aa1-a9c5-d6aacfdcb96b,636225,API,Organic Search,No,No,0,2.0,402,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified
eb3af10e-e134-44f1-89c1-4fb15e62eac7,596001,Landing Page Submission,Direct Traffic,No,No,0,2.0,1669,2.0,SMS Sent,Italy,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,13.0,16.0,No,Yes,SMS Sent
79d55284-fddc-431e-8681-6a666f133dd4,615740,API,Google,No,No,1,2.0,1871,1.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Other Leads,Select,,,,,No,No,SMS Sent
02570a3d-3e48-4ea5-b452-87e0c5e3b9ea,588222,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,Modified
156dcdb7-5066-4523-9165-e88cb6d14fb1,655382,API,Referral Sites,No,No,0,4.0,248,2.0,Olark Chat Conversation,United States,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,14.0,13.0,No,No,Modified
6402d606-839e-4fbd-b1c1-b50a433814c1,658826,Landing Page Submission,Direct Traffic,No,No,1,3.0,1528,1.5,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified
a48d138d-1553-4d08-88d9-b4f7cb248cba,584464,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified
764b4962-55ba-4658-a031-2f196b61fb06,583368,Landing Page Submission,Organic Search,No,No,0,8.0,193,8.0,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,16.0,No,Yes,SMS Sent
18054eeb-3872-4e66-b8e8-a0c624be1b4f,587752,Landing Page Submission,Google,No,No,0,3.0,60,3.0,Form Submitted on Website,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Thane & Outskirts,03.Low,01.High,10.0,17.0,No,No,Modified
8e5b28c3-e62b-4f63-8163-6e0dab32cd84,581136,Landing Page Submission,Direct Traffic,Yes,No,1,4.0,1581,4.0,Unsubscribed,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,15.0,18.0,No,Yes,Unsubscribed
0f225b8e-5488-496a-8f8e-5cae55d5ed7e,598891,Landing Page Submission,Direct Traffic,No,No,1,5.0,1694,1.67,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Select,Mumbai,,,,,No,Yes,Email Opened
dd4e1ca4-c873-4a10-aa40-70382835237a,657920,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
b149359e-7673-4d2c-8b11-b468728a21e9,640219,API,Google,No,No,0,3.0,1628,1.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,No,Email Opened
b5276cdf-ba62-42c9-b023-73ca03bfe7d5,601133,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,560,2.0,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
76b36b1f-59b4-4a21-8a00-84a8b0db1ada,630386,Landing Page Submission,Organic Search,No,No,0,7.0,231,7.0,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Modified
a849353a-ba71-45b9-948d-43b4a8658655,602193,API,Direct Traffic,No,No,0,2.0,596,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened
629098ae-dde2-4ba4-a7c1-7343dd7f2a17,650847,Landing Page Submission,Google,No,No,1,5.0,1169,5.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
d54f70ea-3282-49e9-97b5-b1d9dfdfc7ab,607416,Landing Page Submission,Google,No,No,0,5.0,215,5.0,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
83cb9ffe-39e8-4b68-bb13-e3be447d4586,580104,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,53,1.0,Email Bounced,United States,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,01.High,15.0,17.0,No,No,Modified
a575cf5d-1d1f-4dd5-8e90-9167925df227,588035,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,,Healthcare Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Modified
e682bb80-a2dc-4040-8471-ae861beb5165,613633,API,Google,No,No,1,3.0,1510,3.0,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Metro Cities,,,,,No,No,Email Opened
dd099d91-aa66-4038-b9d6-38079d91dcb9,637539,Landing Page Submission,Organic Search,No,No,0,9.0,221,3.0,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,15.0,19.0,No,No,Email Opened
1897a33d-ea4f-423b-bc4c-a0d65700c679,599567,Landing Page Submission,Direct Traffic,No,No,0,2.0,370,2.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,SMS Sent
82c74c17-1da4-4877-9375-174e7b753897,598037,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Email Opened
c79a08c7-758e-419c-8730-c3dd0069cf40,616684,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened
f7a02a6b-ea73-450a-944c-dfe303ffb264,609145,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
393a4d46-8f73-43a4-966a-43d22773ba68,615643,Lead Add Form,,Yes,No,0,,156,,Email Bounced,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,16.0,No,No,Modified
3110d646-c332-41e7-9f98-eb110f4b5773,624495,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Other Leads,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened
1b8d7177-09d7-428f-9e91-237ebe5e8619,585892,Landing Page Submission,Direct Traffic,No,No,1,2.0,766,2.0,Had a Phone Conversation,India,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,Modified
321a15ce-0a20-4d9c-8bf6-e5ac60974cf7,602680,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
de62377a-b97b-413c-bbd0-fb3c74ce019c,642213,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified
851c5aa8-13a4-4a85-a6d7-8e89aefeb44d,591460,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,02.Medium,01.High,15.0,17.0,No,No,Modified
8957cc84-12cf-4fc4-a0ba-a365d69b4ab4,643998,API,Social Media,No,No,1,2.0,942,2.0,Olark Chat Conversation,India,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,14.0,No,No,Modified
1df9bffa-19fe-44e8-a720-cf73e6d9839a,630797,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,,,,,No,No,Modified
8df00d96-5bec-4c75-ab15-3285f4349ab4,590066,API,Google,No,No,1,2.0,14,1.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified
669564e4-e591-4ac8-ae20-acd7affae47b,601562,Landing Page Submission,Google,No,No,0,4.0,1327,4.0,SMS Sent,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified
